Decay Factor,Noise Level,Sampling Algorithm,Rule,Trials to Learn,Overtrained
0.9,0.1,Thompson,go left 2,72,False
0.9,0.1,Thompson,go left 2,40,False
0.9,0.1,Thompson,go left 2,53,False
0.9,0.1,Thompson,go left 2,54,False
0.9,0.1,Thompson,go left 2,76,False
0.9,0.1,Thompson,go left 2,40,False
0.9,0.1,Thompson,go left 2,69,False
0.9,0.1,Thompson,go left 2,62,False
0.9,0.1,Thompson,go left 2,21,False
0.9,0.1,Thompson,go left 2,84,False
0.9,0.1,Thompson,go left 2,43,False
0.9,0.1,Thompson,go left 2,46,False
0.9,0.1,Thompson,go left 2,60,False
0.9,0.1,Thompson,go left 2,72,False
0.9,0.1,Thompson,go left 2,65,False
0.9,0.1,Thompson,go left 2,62,False
0.9,0.1,Thompson,go left 2,78,False
0.9,0.1,Thompson,go left 2,68,False
0.9,0.1,Thompson,go left 2,42,False
0.9,0.1,Thompson,go left 2,48,False
0.9,0.1,Thompson,go left 2,56,False
0.9,0.1,Thompson,go left 2,32,False
0.9,0.1,Thompson,go left 2,88,False
0.9,0.1,Thompson,go left 2,74,False
0.9,0.1,Thompson,go left 2,79,False
0.9,0.1,Thompson,go left 2,63,False
0.9,0.1,Thompson,go left 2,98,False
0.9,0.1,Thompson,go left 2,69,False
0.9,0.1,Thompson,go left 2,60,False
0.9,0.1,Thompson,go left 2,75,False
0.9,0.1,Thompson,go left 2,64,False
0.9,0.1,Thompson,go left 2,50,False
0.9,0.1,Thompson,go left 2,48,False
0.9,0.1,Thompson,go left 2,73,False
0.9,0.1,Thompson,go left 2,62,False
0.9,0.1,Thompson,go left 2,66,False
0.9,0.2,Thompson,go right 1,13,False
0.9,0.2,Thompson,go right 1,19,False
0.9,0.2,Thompson,go right 1,12,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,10,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,10,False
0.9,0.2,Thompson,go right 1,10,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,20,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,11,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,17,False
0.9,0.2,Thompson,go right 1,12,False
0.9,0.2,Thompson,go right 1,11,False
0.9,0.2,Thompson,go right 1,18,False
0.9,0.2,Thompson,go right 1,20,False
0.9,0.2,Thompson,go right 1,19,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,13,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,20,False
0.9,0.2,Thompson,go right 1,21,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,18,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,13,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,11,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,13,False
0.9,0.2,Thompson,go right 1,14,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,22,False
0.9,0.2,Thompson,go right 1,11,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go right 1,13,False
0.9,0.2,Thompson,go right 1,12,False
0.9,0.2,Thompson,go right 1,16,False
0.9,0.2,Thompson,go right 1,24,False
0.9,0.2,Thompson,go right 1,15,False
0.9,0.2,Thompson,go left 1,36,False
0.9,0.2,Thompson,go left 1,38,False
0.9,0.2,Thompson,go left 1,36,False
0.9,0.2,Thompson,go left 1,36,False
0.9,0.2,Thompson,go left 1,28,False
0.9,0.2,Thompson,go left 1,48,False
0.9,0.2,Thompson,go left 1,31,False
0.9,0.2,Thompson,go left 1,23,False
0.9,0.2,Thompson,go left 1,28,False
0.9,0.2,Thompson,go left 1,46,False
0.9,0.2,Thompson,go left 1,39,False
0.9,0.2,Thompson,go left 1,57,False
0.9,0.2,Thompson,go left 1,27,False
0.9,0.2,Thompson,go left 1,41,False
0.9,0.2,Thompson,go left 1,37,False
0.9,0.2,Thompson,go left 1,43,False
0.9,0.2,Thompson,go left 1,31,False
0.9,0.2,Thompson,go left 1,34,False
0.9,0.2,Thompson,go left 1,52,False
0.9,0.2,Thompson,go left 1,43,False
0.9,0.2,Thompson,go left 1,31,False
0.9,0.2,Thompson,go left 1,33,False
0.9,0.2,Thompson,go left 1,45,False
0.9,0.2,Thompson,go left 1,37,False
0.9,0.2,Thompson,go left 1,32,False
0.9,0.2,Thompson,go left 1,59,False
0.9,0.2,Thompson,go left 1,58,False
0.9,0.2,Thompson,go left 1,43,False
0.9,0.2,Thompson,go left 1,50,False
0.9,0.2,Thompson,go left 1,39,False
0.9,0.2,Thompson,go left 1,66,False
0.9,0.2,Thompson,go left 1,64,False
0.9,0.2,Thompson,go left 1,54,False
0.9,0.2,Thompson,go left 1,38,False
0.9,0.2,Thompson,go left 1,24,False
0.9,0.2,Thompson,go left 1,36,False
0.9,0.2,Thompson,go left 1,29,False
0.9,0.2,Thompson,go left 1,34,False
0.9,0.2,Thompson,go left 1,20,False
0.9,0.2,Thompson,go left 1,23,False
0.9,0.2,Thompson,go left 1,26,False
0.9,0.2,Thompson,go left 1,29,False
0.9,0.2,Thompson,go left 1,54,False
0.9,0.2,Thompson,go left 1,39,False
0.9,0.2,Thompson,go left 1,39,False
0.9,0.2,Thompson,go left 1,44,False
0.9,0.2,Thompson,go left 1,24,False
0.9,0.2,Thompson,go left 1,51,False
0.9,0.2,Thompson,go left 1,35,False
0.9,0.2,Thompson,go left 1,49,False
0.9,0.2,Thompson,go right 2,71,False
0.9,0.2,Thompson,go right 2,65,False
0.9,0.2,Thompson,go right 2,41,False
0.9,0.2,Thompson,go right 2,44,False
0.9,0.2,Thompson,go right 2,93,False
0.9,0.2,Thompson,go right 2,85,False
0.9,0.2,Thompson,go right 2,68,False
0.9,0.2,Thompson,go right 2,35,False
0.9,0.2,Thompson,go right 2,40,False
0.9,0.2,Thompson,go right 2,80,False
0.9,0.2,Thompson,go right 2,49,False
0.9,0.2,Thompson,go right 2,101,False
0.9,0.2,Thompson,go right 2,46,False
0.9,0.2,Thompson,go right 2,67,False
0.9,0.2,Thompson,go right 2,78,False
0.9,0.2,Thompson,go right 2,92,False
0.9,0.2,Thompson,go right 2,65,False
0.9,0.2,Thompson,go right 2,63,False
0.9,0.2,Thompson,go right 2,55,False
0.9,0.2,Thompson,go right 2,46,False
0.9,0.2,Thompson,go right 2,54,False
0.9,0.2,Thompson,go right 2,82,False
0.9,0.2,Thompson,go right 2,74,False
0.9,0.2,Thompson,go right 2,48,False
0.9,0.2,Thompson,go right 2,67,False
0.9,0.2,Thompson,go right 2,87,False
0.9,0.2,Thompson,go right 2,91,False
0.9,0.2,Thompson,go right 2,80,False
0.9,0.2,Thompson,go right 2,58,False
0.9,0.2,Thompson,go right 2,76,False
0.9,0.2,Thompson,go right 2,87,False
0.9,0.2,Thompson,go right 2,119,False
0.9,0.2,Thompson,go right 2,80,False
0.9,0.2,Thompson,go right 2,44,False
0.9,0.2,Thompson,go right 2,39,False
0.9,0.2,Thompson,go right 2,72,False
0.9,0.2,Thompson,go right 2,75,False
0.9,0.2,Thompson,go right 2,57,False
0.9,0.2,Thompson,go right 2,58,False
0.9,0.2,Thompson,go right 2,37,False
0.9,0.2,Thompson,go right 2,51,False
0.9,0.2,Thompson,go right 2,78,False
0.9,0.2,Thompson,go right 2,58,False
0.9,0.2,Thompson,go right 2,48,False
0.9,0.2,Thompson,go right 2,41,False
0.9,0.2,Thompson,go right 2,104,False
0.9,0.2,Thompson,go right 2,59,False
0.9,0.2,Thompson,go right 2,81,False
0.9,0.2,Thompson,go right 2,84,False
0.9,0.2,Thompson,go right 2,68,False
0.9,0.2,Thompson,go left 2,82,False
0.9,0.2,Thompson,go left 2,133,False
0.9,0.2,Thompson,go left 2,68,False
0.9,0.2,Thompson,go left 2,49,False
0.9,0.2,Thompson,go left 2,165,False
0.9,0.2,Thompson,go left 2,106,False
0.9,0.2,Thompson,go left 2,112,False
0.9,0.2,Thompson,go left 2,91,False
0.9,0.2,Thompson,go left 2,62,False
0.9,0.2,Thompson,go left 2,147,False
0.9,0.2,Thompson,go left 2,68,False
0.9,0.2,Thompson,go left 2,102,False
0.9,0.2,Thompson,go left 2,100,False
0.9,0.2,Thompson,go left 2,132,False
0.9,0.2,Thompson,go left 2,106,False
0.9,0.2,Thompson,go left 2,145,False
0.9,0.2,Thompson,go left 2,96,False
0.9,0.2,Thompson,go left 2,87,False
0.9,0.2,Thompson,go left 2,88,False
0.9,0.2,Thompson,go left 2,112,False
0.9,0.2,Thompson,go left 2,119,False
0.9,0.2,Thompson,go left 2,107,False
0.9,0.2,Thompson,go left 2,112,False
0.9,0.2,Thompson,go left 2,48,False
0.9,0.2,Thompson,go left 2,144,False
0.9,0.2,Thompson,go left 2,129,False
0.9,0.2,Thompson,go left 2,102,False
0.9,0.2,Thompson,go left 2,131,False
0.9,0.2,Thompson,go left 2,89,False
0.9,0.2,Thompson,go left 2,115,False
0.9,0.2,Thompson,go left 2,83,False
0.9,0.2,Thompson,go left 2,198,False
0.9,0.2,Thompson,go left 2,81,False
0.9,0.2,Thompson,go left 2,78,False
0.9,0.2,Thompson,go left 2,87,False
0.9,0.2,Thompson,go left 2,90,False
0.9,0.2,Thompson,go left 2,92,False
0.9,0.2,Thompson,go left 2,62,False
0.9,0.2,Thompson,go left 2,69,False
0.9,0.2,Thompson,go left 2,74,False
0.9,0.2,Thompson,go left 2,125,False
0.9,0.2,Thompson,go left 2,89,False
0.9,0.2,Thompson,go left 2,120,False
0.9,0.2,Thompson,go left 2,72,False
0.9,0.2,Thompson,go left 2,65,False
0.9,0.2,Thompson,go left 2,194,False
0.9,0.2,Thompson,go left 2,138,False
0.9,0.2,Thompson,go left 2,107,False
0.9,0.2,Thompson,go left 2,154,False
0.9,0.2,Thompson,go left 2,107,False
0.9,0.3,Thompson,go right 1,25,False
0.9,0.3,Thompson,go right 1,21,False
0.9,0.3,Thompson,go right 1,20,False
0.9,0.3,Thompson,go right 1,16,False
0.9,0.3,Thompson,go right 1,13,False
0.9,0.3,Thompson,go right 1,18,False
0.9,0.3,Thompson,go right 1,18,False
0.9,0.3,Thompson,go right 1,26,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,10,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,14,False
0.9,0.3,Thompson,go right 1,21,False
0.9,0.3,Thompson,go right 1,20,False
0.9,0.3,Thompson,go right 1,11,False
0.9,0.3,Thompson,go right 1,29,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,18,False
0.9,0.3,Thompson,go right 1,11,False
0.9,0.3,Thompson,go right 1,12,False
0.9,0.3,Thompson,go right 1,14,False
0.9,0.3,Thompson,go right 1,17,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,13,False
0.9,0.3,Thompson,go right 1,18,False
0.9,0.3,Thompson,go right 1,29,False
0.9,0.3,Thompson,go right 1,40,False
0.9,0.3,Thompson,go right 1,22,False
0.9,0.3,Thompson,go right 1,14,False
0.9,0.3,Thompson,go right 1,12,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,22,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,12,False
0.9,0.3,Thompson,go right 1,35,False
0.9,0.3,Thompson,go right 1,16,False
0.9,0.3,Thompson,go right 1,15,False
0.9,0.3,Thompson,go right 1,12,False
0.9,0.3,Thompson,go right 1,11,False
0.9,0.3,Thompson,go right 1,13,False
0.9,0.3,Thompson,go right 1,20,False
0.9,0.3,Thompson,go right 1,26,False
0.9,0.3,Thompson,go right 1,23,False
0.9,0.3,Thompson,go right 1,11,False
0.9,0.3,Thompson,go right 1,11,False
0.9,0.3,Thompson,go right 1,19,False
0.9,0.3,Thompson,go right 1,13,False
0.9,0.3,Thompson,go right 1,22,False
0.9,0.3,Thompson,go left 1,56,False
0.9,0.3,Thompson,go left 1,74,False
0.9,0.3,Thompson,go left 1,61,False
0.9,0.3,Thompson,go left 1,49,False
0.9,0.3,Thompson,go left 1,53,False
0.9,0.3,Thompson,go left 1,55,False
0.9,0.3,Thompson,go left 1,55,False
0.9,0.3,Thompson,go left 1,93,False
0.9,0.3,Thompson,go left 1,58,False
0.9,0.3,Thompson,go left 1,19,False
0.9,0.3,Thompson,go left 1,39,False
0.9,0.3,Thompson,go left 1,41,False
0.9,0.3,Thompson,go left 1,51,False
0.9,0.3,Thompson,go left 1,51,False
0.9,0.3,Thompson,go left 1,36,False
0.9,0.3,Thompson,go left 1,68,False
0.9,0.3,Thompson,go left 1,77,False
0.9,0.3,Thompson,go left 1,55,False
0.9,0.3,Thompson,go left 1,62,False
0.9,0.3,Thompson,go left 1,41,False
0.9,0.3,Thompson,go left 1,36,False
0.9,0.3,Thompson,go left 1,71,False
0.9,0.3,Thompson,go left 1,29,False
0.9,0.3,Thompson,go left 1,29,False
0.9,0.3,Thompson,go left 1,33,False
0.9,0.3,Thompson,go left 1,73,False
0.9,0.3,Thompson,go left 1,91,False
0.9,0.3,Thompson,go left 1,57,False
0.9,0.3,Thompson,go left 1,38,False
0.9,0.3,Thompson,go left 1,71,False
0.9,0.3,Thompson,go left 1,48,False
0.9,0.3,Thompson,go left 1,55,False
0.9,0.3,Thompson,go left 1,108,False
0.9,0.3,Thompson,go left 1,26,False
0.9,0.3,Thompson,go left 1,54,False
0.9,0.3,Thompson,go left 1,36,False
0.9,0.3,Thompson,go left 1,84,False
0.9,0.3,Thompson,go left 1,37,False
0.9,0.3,Thompson,go left 1,38,False
0.9,0.3,Thompson,go left 1,31,False
0.9,0.3,Thompson,go left 1,22,False
0.9,0.3,Thompson,go left 1,35,False
0.9,0.3,Thompson,go left 1,82,False
0.9,0.3,Thompson,go left 1,55,False
0.9,0.3,Thompson,go left 1,58,False
0.9,0.3,Thompson,go left 1,38,False
0.9,0.3,Thompson,go left 1,38,False
0.9,0.3,Thompson,go left 1,54,False
0.9,0.3,Thompson,go left 1,39,False
0.9,0.3,Thompson,go left 1,43,False
0.9,0.3,Thompson,go right 2,64,False
0.9,0.3,Thompson,go right 2,179,False
0.9,0.3,Thompson,go right 2,120,False
0.9,0.3,Thompson,go right 2,124,False
0.9,0.3,Thompson,go right 2,179,False
0.9,0.3,Thompson,go right 2,47,False
0.9,0.3,Thompson,go right 2,152,False
0.9,0.3,Thompson,go right 2,148,False
0.9,0.3,Thompson,go right 2,105,False
0.9,0.3,Thompson,go right 2,47,False
0.9,0.3,Thompson,go right 2,57,False
0.9,0.3,Thompson,go right 2,74,False
0.9,0.3,Thompson,go right 2,57,False
0.9,0.3,Thompson,go right 2,81,False
0.9,0.3,Thompson,go right 2,102,False
0.9,0.3,Thompson,go right 2,112,False
0.9,0.3,Thompson,go right 2,105,False
0.9,0.3,Thompson,go right 2,149,False
0.9,0.3,Thompson,go right 2,112,False
0.9,0.3,Thompson,go right 2,160,False
0.9,0.3,Thompson,go right 2,95,False
0.9,0.3,Thompson,go right 2,112,False
0.9,0.3,Thompson,go right 2,84,False
0.9,0.3,Thompson,go right 2,35,False
0.9,0.3,Thompson,go right 2,120,False
0.9,0.3,Thompson,go right 2,136,False
0.9,0.3,Thompson,go right 2,189,False
0.9,0.3,Thompson,go right 2,118,False
0.9,0.3,Thompson,go right 2,57,False
0.9,0.3,Thompson,go right 2,143,False
0.9,0.3,Thompson,go right 2,172,False
0.9,0.3,Thompson,go right 2,95,False
0.9,0.3,Thompson,go right 2,172,False
0.9,0.3,Thompson,go right 2,51,False
0.9,0.3,Thompson,go right 2,122,False
0.9,0.3,Thompson,go right 2,101,False
0.9,0.3,Thompson,go right 2,135,False
0.9,0.3,Thompson,go right 2,63,False
0.9,0.3,Thompson,go right 2,89,False
0.9,0.3,Thompson,go right 2,55,False
0.9,0.3,Thompson,go right 2,65,False
0.9,0.3,Thompson,go right 2,59,False
0.9,0.3,Thompson,go right 2,172,False
0.9,0.3,Thompson,go right 2,122,False
0.9,0.3,Thompson,go right 2,49,False
0.9,0.3,Thompson,go right 2,101,False
0.9,0.3,Thompson,go right 2,70,False
0.9,0.3,Thompson,go right 2,72,False
0.9,0.3,Thompson,go right 2,118,False
0.9,0.3,Thompson,go right 2,106,False
0.9,0.3,Thompson,go left 2,125,False
0.9,0.3,Thompson,go left 2,315,False
0.9,0.3,Thompson,go left 2,229,False
0.9,0.3,Thompson,go left 2,201,False
0.9,0.3,Thompson,go left 2,205,False
0.9,0.3,Thompson,go left 2,64,False
0.9,0.3,Thompson,go left 2,255,False
0.9,0.3,Thompson,go left 2,263,False
0.9,0.3,Thompson,go left 2,178,False
0.9,0.3,Thompson,go left 2,167,False
0.9,0.3,Thompson,go left 2,115,False
0.9,0.3,Thompson,go left 2,166,False
0.9,0.3,Thompson,go left 2,141,False
0.9,0.3,Thompson,go left 2,147,False
0.9,0.3,Thompson,go left 2,172,False
0.9,0.3,Thompson,go left 2,118,False
0.9,0.3,Thompson,go left 2,149,False
0.9,0.3,Thompson,go left 2,287,False
0.9,0.3,Thompson,go left 2,215,False
0.9,0.3,Thompson,go left 2,227,False
0.9,0.3,Thompson,go left 2,175,False
0.9,0.3,Thompson,go left 2,233,False
0.9,0.3,Thompson,go left 2,152,False
0.9,0.3,Thompson,go left 2,56,False
0.9,0.3,Thompson,go left 2,217,False
0.9,0.3,Thompson,go left 2,269,False
0.9,0.3,Thompson,go left 2,192,False
0.9,0.3,Thompson,go left 2,230,False
0.9,0.3,Thompson,go left 2,82,False
0.9,0.3,Thompson,go left 2,182,False
0.9,0.3,Thompson,go left 2,222,False
0.9,0.3,Thompson,go left 2,81,False
0.9,0.3,Thompson,go left 2,148,False
0.9,0.3,Thompson,go left 2,81,False
0.9,0.3,Thompson,go left 2,250,False
0.9,0.3,Thompson,go left 2,93,False
0.9,0.3,Thompson,go left 2,273,False
0.9,0.3,Thompson,go left 2,130,False
0.9,0.3,Thompson,go left 2,196,False
0.9,0.3,Thompson,go left 2,96,False
0.9,0.3,Thompson,go left 2,131,False
0.9,0.3,Thompson,go left 2,104,False
0.9,0.3,Thompson,go left 2,200,False
0.9,0.3,Thompson,go left 2,162,False
0.9,0.3,Thompson,go left 2,127,False
0.9,0.3,Thompson,go left 2,186,False
0.9,0.3,Thompson,go left 2,66,False
0.9,0.3,Thompson,go left 2,107,False
0.9,0.3,Thompson,go left 2,261,False
0.9,0.3,Thompson,go left 2,185,False
